"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_FIPS","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","DataSource"
"VT","WD","GW","IN",NA,"booth brothers wells hp hood",NA,NA,"VT0020901",NA,NA,"well 2 next to building",NA,"WL002","437","311511",NA,NA,"41504030","4150403010","41504030103",NA,NA,NA,NA,NA,"Barre Town",NA,NA,NA,NA,"Barre Town",NA,"44.182597","-72.512572",NA,2021,231660,217135,240360,235910,248780,253080,218495,204990,NA,NA,NA,NA,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IN",NA,"booth brothers wells hp hood",NA,NA,"VT0020901",NA,NA,"well 3 field well",NA,"WL003","9444","311511",NA,NA,"41504030","4150403010","41504030103",NA,NA,NA,NA,NA,"Barre Town",NA,NA,NA,NA,"Barre Town",NA,"44.182908","-72.512244",NA,2011,382569,338240,361045,340755,336050,331970,359285,363855,324570,347710,328220,321975,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IN",NA,"booth brothers wells hp hood",NA,NA,"VT0020901",NA,NA,"well 3 field well",NA,"WL003","9444","311511",NA,NA,"41504030","4150403010","41504030103",NA,NA,NA,NA,NA,"Barre Town",NA,NA,NA,NA,"Barre Town",NA,"44.182908","-72.512244",NA,2012,349100,326815,329310,322925,996025,321580,322560,317240,304580,310380,628165,281290,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IN",NA,"booth brothers wells hp hood",NA,NA,"VT0020901",NA,NA,"well 3 field well",NA,"WL003","9444","311511",NA,NA,"41504030","4150403010","41504030103",NA,NA,NA,NA,NA,"Barre Town",NA,NA,NA,NA,"Barre Town",NA,"44.182908","-72.512244",NA,2013,301740,275715,306050,303840,323975,324625,348370,320765,315210,335755,304080,358070,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IN",NA,"booth brothers wells hp hood",NA,NA,"VT0020901",NA,NA,"well 3 field well",NA,"WL003","9444","311511",NA,NA,"41504030","4150403010","41504030103",NA,NA,NA,NA,NA,"Barre Town",NA,NA,NA,NA,"Barre Town",NA,"44.182908","-72.512244",NA,2014,329430,287120,363975,341500,335820,341370,342985,NA,NA,NA,NA,NA,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IN",NA,"booth brothers wells hp hood",NA,NA,"VT0020901",NA,NA,"well 3 field well",NA,"WL003","9444","311511",NA,NA,"41504030","4150403010","41504030103",NA,NA,NA,NA,NA,"Barre Town",NA,NA,NA,NA,"Barre Town",NA,"44.182908","-72.512244",NA,2015,308965,303380,336850,351685,308030,324945,323950,NA,317225,302700,316615,360025,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IN",NA,"booth brothers wells hp hood",NA,NA,"VT0020901",NA,NA,"well 3 field well",NA,"WL003","9444","311511",NA,NA,"41504030","4150403010","41504030103",NA,NA,NA,NA,NA,"Barre Town",NA,NA,NA,NA,"Barre Town",NA,"44.182908","-72.512244",NA,2016,341200,358280,532445,341735,NA,560505,511330,553095,467315,578683,436702,167780,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IN",NA,"booth brothers wells hp hood",NA,NA,"VT0020901",NA,NA,"well 3 field well",NA,"WL003","9444","311511",NA,NA,"41504030","4150403010","41504030103",NA,NA,NA,NA,NA,"Barre Town",NA,NA,NA,NA,"Barre Town",NA,"44.182908","-72.512244",NA,2017,491575,435765,470515,433590,494680,468605,497950,495900,471785,470965,441940,421835,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IN",NA,"booth brothers wells hp hood",NA,NA,"VT0020901",NA,NA,"well 3 field well",NA,"WL003","9444","311511",NA,NA,"41504030","4150403010","41504030103",NA,NA,NA,NA,NA,"Barre Town",NA,NA,NA,NA,"Barre Town",NA,"44.182908","-72.512244",NA,2018,428320,462495,423070,365235,364490,372920,350140,327300,359610,402685,348615,325115,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IN",NA,"booth brothers wells hp hood",NA,NA,"VT0020901",NA,NA,"well 3 field well",NA,"WL003","9444","311511",NA,NA,"41504030","4150403010","41504030103",NA,NA,NA,NA,NA,"Barre Town",NA,NA,NA,NA,"Barre Town",NA,"44.182908","-72.512244",NA,2019,345630,299365,340970,304420,NA,352445,392560,357325,395075,384045,358460,388330,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IN",NA,"booth brothers wells hp hood",NA,NA,"VT0020901",NA,NA,"well 3 field well",NA,"WL003","9444","311511",NA,NA,"41504030","4150403010","41504030103",NA,NA,NA,NA,NA,"Barre Town",NA,NA,NA,NA,"Barre Town",NA,"44.182908","-72.512244",NA,2020,405465,280510,236905,249585,240170,224820,250285,NA,223305,NA,224270,258105,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IN",NA,"booth brothers wells hp hood",NA,NA,"VT0020901",NA,NA,"well 3 field well",NA,"WL003","9444","311511",NA,NA,"41504030","4150403010","41504030103",NA,NA,NA,NA,NA,"Barre Town",NA,NA,NA,NA,"Barre Town",NA,"44.182908","-72.512244",NA,2021,231660,217135,240360,235910,248780,253080,218495,204990,NA,NA,NA,NA,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IR",NA,"country club of vermont",NA,NA,"21323",NA,NA,NA,NA,NA,NA,NA,NA,"Golf Course-Irrigation",NA,NA,NA,NA,NA,NA,NA,"2800 Country Club Road","Waterbury Center",NA,"VT",NA,NA,NA,NA,"44.353920000000002","-72.73066",NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gallons per month",NA,4966265,"gal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/2008_2019_ Vermont_Yearly_Large_GW_Withdrawal.xlsx$GW Withdrawal Yearly, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IR",NA,"country club of vermont",NA,NA,"21323",NA,NA,NA,NA,NA,NA,NA,NA,"Golf Course-Irrigation",NA,NA,NA,NA,NA,NA,NA,"2800 Country Club Road","Waterbury Center",NA,"VT",NA,NA,NA,NA,"44.353920000000002","-72.73066",NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gallons per month",NA,6599934,"gal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/2008_2019_ Vermont_Yearly_Large_GW_Withdrawal.xlsx$GW Withdrawal Yearly, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IR",NA,"country club of vermont",NA,NA,"21323",NA,NA,NA,NA,NA,NA,NA,NA,"Golf Course-Irrigation",NA,NA,NA,NA,NA,NA,NA,"2800 Country Club Road","Waterbury Center",NA,"VT",NA,NA,NA,NA,"44.353920000000002","-72.73066",NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gallons per month",NA,NA,"gal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/2008_2019_ Vermont_Yearly_Large_GW_Withdrawal.xlsx$GW Withdrawal Yearly, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IR",NA,"country club of vermont",NA,NA,"21323",NA,NA,NA,NA,NA,NA,NA,NA,"Golf Course-Irrigation",NA,NA,NA,NA,NA,NA,NA,"2800 Country Club Road","Waterbury Center",NA,"VT",NA,NA,NA,NA,"44.353920000000002","-72.73066",NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gallons per month",NA,NA,"gal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/2008_2019_ Vermont_Yearly_Large_GW_Withdrawal.xlsx$GW Withdrawal Yearly, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IR",NA,"country club of vermont",NA,NA,"21323",NA,NA,NA,NA,NA,NA,NA,NA,"Golf Course-Irrigation",NA,NA,NA,NA,NA,NA,NA,"2800 Country Club Road","Waterbury Center",NA,"VT",NA,NA,NA,NA,"44.353920000000002","-72.73066",NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gallons per month",NA,NA,"gal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/2008_2019_ Vermont_Yearly_Large_GW_Withdrawal.xlsx$GW Withdrawal Yearly, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IR",NA,"country club of vermont",NA,NA,"21323",NA,NA,NA,NA,NA,NA,NA,NA,"Golf Course-Irrigation",NA,NA,NA,NA,NA,NA,NA,"2800 Country Club Road","Waterbury Center",NA,"VT",NA,NA,NA,NA,"44.353920000000002","-72.73066",NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gallons per month",NA,NA,"gal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/2008_2019_ Vermont_Yearly_Large_GW_Withdrawal.xlsx$GW Withdrawal Yearly, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IR",NA,"country club of vermont",NA,NA,"21323",NA,NA,NA,NA,NA,NA,NA,NA,"Golf Course-Irrigation",NA,NA,NA,NA,NA,NA,NA,"2800 Country Club Road","Waterbury Center",NA,"VT",NA,NA,NA,NA,"44.353920000000002","-72.73066",NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gallons per month",NA,NA,"gal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/2008_2019_ Vermont_Yearly_Large_GW_Withdrawal.xlsx$GW Withdrawal Yearly, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IR",NA,"country club of vermont",NA,NA,"21323",NA,NA,NA,NA,NA,NA,NA,NA,"Golf Course-Irrigation",NA,NA,NA,NA,NA,NA,NA,"2800 Country Club Road","Waterbury Center",NA,"VT",NA,NA,NA,NA,"44.353920000000002","-72.73066",NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gallons per month",NA,NA,"gal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/2008_2019_ Vermont_Yearly_Large_GW_Withdrawal.xlsx$GW Withdrawal Yearly, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IR",NA,"country club of vermont",NA,NA,"21323",NA,NA,NA,NA,NA,NA,NA,NA,"Golf Course-Irrigation",NA,NA,NA,NA,NA,NA,NA,"2800 Country Club Road","Waterbury Center",NA,"VT",NA,NA,NA,NA,"44.353920000000002","-72.73066",NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gallons per month",NA,NA,"gal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/2008_2019_ Vermont_Yearly_Large_GW_Withdrawal.xlsx$GW Withdrawal Yearly, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IR",NA,"country club of vermont",NA,NA,"21323",NA,NA,NA,NA,NA,NA,NA,NA,"Golf Course-Irrigation",NA,NA,NA,NA,NA,NA,NA,"2800 Country Club Road","Waterbury Center",NA,"VT",NA,NA,NA,NA,"44.353920000000002","-72.73066",NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gallons per month",NA,NA,"gal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/2008_2019_ Vermont_Yearly_Large_GW_Withdrawal.xlsx$GW Withdrawal Yearly, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IR",NA,"country club of vermont",NA,NA,"21323",NA,NA,NA,NA,NA,NA,NA,NA,"Golf Course-Irrigation",NA,NA,NA,NA,NA,NA,NA,"2800 Country Club Road","Waterbury Center",NA,"VT",NA,NA,NA,NA,"44.353920000000002","-72.73066",NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gallons per month",NA,NA,"gal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/2008_2019_ Vermont_Yearly_Large_GW_Withdrawal.xlsx$GW Withdrawal Yearly, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW","IR",NA,"country club of vermont",NA,NA,"21323",NA,NA,NA,NA,NA,NA,NA,NA,"Golf Course-Irrigation",NA,NA,NA,NA,NA,NA,NA,"2800 Country Club Road","Waterbury Center",NA,"VT",NA,NA,NA,NA,"44.353920000000002","-72.73066",NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gallons per month",NA,NA,"gal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/2008_2019_ Vermont_Yearly_Large_GW_Withdrawal.xlsx$GW Withdrawal Yearly, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW",NA,NA,"delta industries limited liability corporation",NA,NA,"VT0020999",NA,NA,"well",NA,"WL001",NA,"236",NA,NA,"10801070","1080107050","10801070506",NA,NA,NA,NA,NA,"Brattleboro",NA,NA,NA,NA,NA,NA,"42.843333","-72.621666",NA,2005,NA,NA,14548,30972,31322,42701,27906,41940,25600,22852,NA,NA,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW",NA,NA,"delta industries limited liability corporation",NA,NA,"VT0020999",NA,NA,"well 2",NA,"WL002",NA,"236",NA,NA,"10801070","1080107050","10801070507",NA,NA,NA,NA,NA,"Brattleboro",NA,NA,NA,NA,NA,NA,"42.831207","-72.580217",NA,2005,NA,NA,14548,30972,31322,42701,27906,41940,25600,22852,NA,NA,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW",NA,NA,"delta industries limited liability corporation",NA,NA,"VT0020999",NA,NA,"well 3",NA,"WL003",NA,"236",NA,NA,"10801070","1080107050","10801070507",NA,NA,NA,NA,NA,"Brattleboro",NA,NA,NA,NA,NA,NA,"42.831207","-72.580217",NA,2005,NA,NA,14548,30972,31322,42701,27906,41940,25600,22852,NA,NA,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW",NA,NA,"delta industries limited liability corporation",NA,NA,"VT0020999",NA,NA,"well 4",NA,"WL004","247","236",NA,NA,"10801070","1080107050","10801070507",NA,NA,NA,NA,NA,"Brattleboro",NA,NA,NA,NA,"Brattleboro",NA,"42.831207","-72.580217",NA,2005,NA,NA,NA,NA,NA,NA,27906,41940,25600,22852,NA,NA,"gallons per month","Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW",NA,NA,"delta industries limited liability corporation",NA,NA,"VT0020999",NA,NA,"well 4",NA,"WL004","247","236",NA,NA,"10801070","1080107050","10801070507",NA,NA,NA,NA,NA,"Brattleboro",NA,NA,NA,NA,"Brattleboro",NA,"42.831207","-72.580217",NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117783,103545,"gallons per month","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW",NA,NA,"delta industries limited liability corporation",NA,NA,"VT0020999",NA,NA,"well 4",NA,"WL004","247","236",NA,NA,"10801070","1080107050","10801070507",NA,NA,NA,NA,NA,"Brattleboro",NA,NA,NA,NA,"Brattleboro",NA,"42.831207","-72.580217",NA,2006,71216,95301,117955,92029,154504,138810,251189,103964,68519,NA,NA,NA,"gallons per month","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW",NA,NA,"delta industries limited liability corporation",NA,NA,"VT0020999",NA,NA,"well 4",NA,"WL004","247","236",NA,NA,"10801070","1080107050","10801070507",NA,NA,NA,NA,NA,"Brattleboro",NA,NA,NA,NA,"Brattleboro",NA,"42.831207","-72.580217",NA,2008,NA,148610,147490,137100,136900,128700,161300,133200,109500,125800,130300,121900,"gallons per month","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW",NA,NA,"delta industries limited liability corporation",NA,NA,"VT0020999",NA,NA,"well 4",NA,"WL004","247","236",NA,NA,"10801070","1080107050","10801070507",NA,NA,NA,NA,NA,"Brattleboro",NA,NA,NA,NA,"Brattleboro",NA,"42.831207","-72.580217",NA,2013,NA,NA,NA,NA,NA,NA,NA,119398,105371,105345,122213,NA,"gallons per month","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW",NA,NA,"delta industries limited liability corporation",NA,NA,"VT0020999",NA,NA,"well 4",NA,"WL004","247","236",NA,NA,"10801070","1080107050","10801070507",NA,NA,NA,NA,NA,"Brattleboro",NA,NA,NA,NA,"Brattleboro",NA,"42.831207","-72.580217",NA,2016,NA,NA,NA,NA,NA,5000,NA,NA,27500,17700,13800,12200,"gallons per month","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW",NA,NA,"delta industries limited liability corporation",NA,NA,"VT0020999",NA,NA,"well 4",NA,"WL004","247","236",NA,NA,"10801070","1080107050","10801070507",NA,NA,NA,NA,NA,"Brattleboro",NA,NA,NA,NA,"Brattleboro",NA,"42.831207","-72.580217",NA,2017,12000,13000,20800,8400,19700,22600,16500,16500,53300,60400,28900,21900,"gallons per month","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW",NA,NA,"delta industries limited liability corporation",NA,NA,"VT0020999",NA,NA,"well 4",NA,"WL004","247","236",NA,NA,"10801070","1080107050","10801070507",NA,NA,NA,NA,NA,"Brattleboro",NA,NA,NA,NA,"Brattleboro",NA,"42.831207","-72.580217",NA,2018,16300,14800,18800,20800,18900,18900,19400,20500,16700,35800,17000,23800,"gallons per month","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
"VT","WD","GW",NA,NA,"delta industries limited liability corporation",NA,NA,"VT0020999",NA,NA,"well 4",NA,"WL004","247","236",NA,NA,"10801070","1080107050","10801070507",NA,NA,NA,NA,NA,"Brattleboro",NA,NA,NA,NA,"Brattleboro",NA,"42.831207","-72.580217",NA,2019,48800,18100,22300,22100,20900,18100,27300,19800,20500,24800,15600,22100,"gallons per month","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/VT/VermontIndustrial_WU_info.xlsx$VT, /VT/VermontIndustrial_WU_info.xlsx$metadata"
